HITId,AssignmentId,WorkerId,Input.ads_id,Input.atypical,Input.topic,Input.action_a,Input.action_b,Input.action_c,Input.action_d,Input.action_e,Input.action_correct,Answer.age.age_18,Answer.age.age_18_24,Answer.age.age_25_34,Answer.age.age_35_44,Answer.age.age_45_54,Answer.age.age_55_64,Answer.age.age_65,Answer.age.unknown,Answer.artistic_1.agree,Answer.artistic_1.disagree,Answer.artistic_1.neutral,Answer.artistic_2.agree,Answer.artistic_2.disagree,Answer.artistic_2.neutral,Answer.artistic_3.agree,Answer.artistic_3.disagree,Answer.artistic_3.neutral,Answer.atypicality_1.agree,Answer.atypicality_1.disagree,Answer.atypicality_1.neutral,Answer.atypicality_2.agree,Answer.atypicality_2.disagree,Answer.atypicality_2.neutral,Answer.atypicality_3.agree,Answer.atypicality_3.disagree,Answer.atypicality_3.neutral,Answer.effectiveness.a,Answer.effectiveness.b,Answer.effectiveness.c,Answer.effectiveness.d,Answer.effectiveness.e,Answer.overall.1,Answer.overall.2,Answer.overall.3,Answer.overall.4,Answer.overall.5,Answer.pc_1.agree,Answer.pc_1.disagree,Answer.pc_1.neutral,Answer.pc_2.agree,Answer.pc_2.disagree,Answer.pc_2.neutral,Answer.pc_3.agree,Answer.pc_3.disagree,Answer.pc_3.neutral,Answer.worker_feedbacks,Answer.worker_location_live,Input.topic_text,Input.super_topic,Answer.ethnicity.no,Answer.ethnicity.not_say,Answer.ethnicity.yes,Answer.gender.female,Answer.gender.male,Answer.gender.nb,Answer.gender.not_say,Answer.growing_up,Answer.race.american_indian,Answer.race.asian,Answer.race.black,Answer.race.hawaiian,Answer.race.not_say,Answer.race.other_race,Answer.race.white,unique_id,effectiveness_correct,value_pc_1,value_pc_2,value_pc_3,acc_raw_pc,acc_th0_pc,acc_th3_pc,acc_single_pc,acc_norm_raw_pc,acc_norm_th0_pc,acc_norm_th3_pc,value_atypicality_1,value_atypicality_2,value_atypicality_3,acc_raw_atypicality,acc_th0_atypicality,acc_th3_atypicality,acc_single_atypicality,acc_norm_raw_atypicality,acc_norm_th0_atypicality,acc_norm_th3_atypicality,value_artistic_1,value_artistic_2,value_artistic_3,acc_raw_artistic,acc_th0_artistic,acc_th3_artistic,acc_single_artistic,acc_norm_raw_artistic,acc_norm_th0_artistic,acc_norm_th3_artistic,value_effectiveness,value_overall,demo_location,demo_age,value_overall_norm
34O39PNDLPO3VNWEQ9AFH9Z4RBIBRE,3PM8NZGV8IWDI9I98SIZQ0BIGXXXQ1,AAGBW25TZVAX7,0/109120.jpg,False,"""Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)"" ",I should buy Axe deodorant.,I should buy this North Face jacket.,I should buy Kate Spade,I should shop westinghouse,I should get Taylor plastics.,b,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,,United States,,,,,,,,,,,,,,,,,,96,True,-1,-1,0,-2,1,1,0,-1,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,0,0,0,0,1,1,0,0,1,0,b,3,United States,40,0
34O39PNDLPO3VNWEQ9AFH9Z4RBIBRE,3PMBY0YE2RJJNCQS0UBQQS0J3B5C9I,A3I9XLIHPPWPN1,0/109120.jpg,False,"""Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)"" ",I should buy Axe deodorant.,I should buy this North Face jacket.,I should buy Kate Spade,I should shop westinghouse,I should get Taylor plastics.,b,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,,United States,,,,,,,,,,,,,,,,,,97,True,-1,0,-1,-2,0,0,0,-1,0,0,-1,-1,-1,-3,0,0,0,-1,0,0,-1,0,0,-1,1,1,0,0,1,0,b,3,United States,60,0
34O39PNDLPO3VNWEQ9AFH9Z4RBIBRE,3RYC5T2D7N98L1VIZGXI1DZKC1PPR5,A3B7TNVOISSZ2O,0/109120.jpg,False,"""Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)"" ",I should buy Axe deodorant.,I should buy this North Face jacket.,I should buy Kate Spade,I should shop westinghouse,I should get Taylor plastics.,b,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,,United States of America,,,,,,,,,,,,,,,,,,98,True,-1,-1,-1,-3,1,1,0,-1,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,b,2,United States of America,50,0
34O39PNDLPO3VNWEQ9AFH9Z4RBIBRE,3URFVVM16PYUFXP5QJQPXMOIPA5UZM,A2R1GDWV4RLIUY,0/109120.jpg,False,"""Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)"" ",I should buy Axe deodorant.,I should buy this North Face jacket.,I should buy Kate Spade,I should shop westinghouse,I should get Taylor plastics.,b,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,,USA,,,,,,,,,,,,,,,,,,99,True,0,1,0,1,1,1,1,0,1,0,-1,-1,-1,-3,1,0,0,-1,1,0,1,0,1,2,1,0,1,0,0,0,b,4,USA,40,0
35JDMRECDNPAD0ZKKPITJDRISZKEGL,31HQ4X3T3CQUVVGXMD4GA6VWP8KLSU,A2FP41BSPG0Y4A,0/52390.jpg,True,"""Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups"" ",i should want to get a squirrel,I should get a 1932 Oldsmobile.,I should use those realtors,i should buy the hair dye,I should use Oracle,a,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,,USA,,,,,,,,,,,,,,,,,,100,False,1,1,0,2,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,d,2,USA,40,0
35JDMRECDNPAD0ZKKPITJDRISZKEGL,34Z02EIMICTIDZ4QMKNNMRZUONPT08,A2VO8C41JJIQY9,0/52390.jpg,True,"""Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups"" ",i should want to get a squirrel,I should get a 1932 Oldsmobile.,I should use those realtors,i should buy the hair dye,I should use Oracle,a,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,,India,,,,,,,,,,,,,,,,,,101,True,1,0,1,2,1,1,1,1,1,0,-1,1,-1,-1,0,0,1,0,0,0,1,1,-1,1,1,1,1,0,1,0,a,3,India,40,0
35JDMRECDNPAD0ZKKPITJDRISZKEGL,36DSNE9QZPE92D04CBBUAM83R5IJOO,A377LTGWJKY2IW,0/52390.jpg,True,"""Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups"" ",i should want to get a squirrel,I should get a 1932 Oldsmobile.,I should use those realtors,i should buy the hair dye,I should use Oracle,a,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,"The ad made me think of Emerald nuts, not getting a squirrel. But that was not a choice.",Canada,,,,,,,,,,,,,,,,,,102,True,1,1,1,3,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,3,1,1,1,1,1,0,a,4,Canada,60,0
35JDMRECDNPAD0ZKKPITJDRISZKEGL,37KGEN7NJN6N9OF3MOTTWIZ58MGPPV,A1DMXEJGJY02E1,0/52390.jpg,True,"""Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups"" ",i should want to get a squirrel,I should get a 1932 Oldsmobile.,I should use those realtors,i should buy the hair dye,I should use Oracle,a,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,"The advertisement is for a brand of nuts, not squirrels.",USA,,,,,,,,,,,,,,,,,,103,True,1,0,1,2,1,0,1,1,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,1,1,1,3,1,1,1,1,1,0,a,4,USA,40,0
35JDMRECDNPAD0ZKKPITJDRISZKEGL,37ZHEEHM6G2RWT6GS425JT5J2OJ37A,A3W0SCW5UYEB0F,0/52390.jpg,True,"""Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups"" ",i should want to get a squirrel,I should get a 1932 Oldsmobile.,I should use those realtors,i should buy the hair dye,I should use Oracle,a,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,The ad is for nuts so I don't understand why that isn't an option under effectiveness,United States,,,,,,,,,,,,,,,,,,104,True,1,1,1,3,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,0,a,4,United States,60,0
35JDMRECDNPAD0ZKKPITJDRISZKEGL,3AAJC4I4F08L1HEBEKMBQKF7CNBZJP,A2I4PRZ9IZMKON,0/52390.jpg,True,"""Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups"" ",i should want to get a squirrel,I should get a 1932 Oldsmobile.,I should use those realtors,i should buy the hair dye,I should use Oracle,a,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,The ad was for Emerald nuts but that wasn't an option.,United States,,,,,,,,,,,,,,,,,,105,True,1,1,1,3,1,1,1,1,1,0,0,1,1,2,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,0,a,5,United States,30,1
35JDMRECDNPAD0ZKKPITJDRISZKEGL,3AAPLD8UCWXTOZAMKSU8SJYB9N3HTB,A34YDGVZKRJ0LZ,0/52390.jpg,True,"""Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups"" ",i should want to get a squirrel,I should get a 1932 Oldsmobile.,I should use those realtors,i should buy the hair dye,I should use Oracle,a,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,,usa,,,,,,,,,,,,,,,,,,106,True,1,-1,1,1,1,1,1,0,1,0,-1,-1,-1,-3,1,0,0,-1,1,0,1,1,1,3,1,1,1,1,1,0,a,5,usa,60,1
35JDMRECDNPAD0ZKKPITJDRISZKEGL,3BF51CHDTFQS8QDVMQ6Y88W6DZGH0K,A3I9XLIHPPWPN1,0/52390.jpg,True,"""Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups"" ",i should want to get a squirrel,I should get a 1932 Oldsmobile.,I should use those realtors,i should buy the hair dye,I should use Oracle,a,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,I really didn't understand what was being advertised and none of the answers seemed right.,United States,,,,,,,,,,,,,,,,,,107,False,1,1,1,3,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,0,e,4,United States,60,0
35JDMRECDNPAD0ZKKPITJDRISZKEGL,3FTOP5WARZ4OZW8LAQ9JKLCLT370JM,A5WWHKD82I8UE,0/52390.jpg,True,"""Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups"" ",i should want to get a squirrel,I should get a 1932 Oldsmobile.,I should use those realtors,i should buy the hair dye,I should use Oracle,a,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,Should not have to answer the same demographic questions each time.,USA,,,,,,,,,,,,,,,,,,108,True,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,1,1,0,0,1,0,a,1,USA,40,-1
35JDMRECDNPAD0ZKKPITJDRISZKEGL,3G5F9DBFO9D81REBPNUNT1MWBKPHVQ,A2COPP4Y0UYN0B,0/52390.jpg,True,"""Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups"" ",i should want to get a squirrel,I should get a 1932 Oldsmobile.,I should use those realtors,i should buy the hair dye,I should use Oracle,a,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,,Portugal,,,,,,,,,,,,,,,,,,109,True,0,0,0,0,1,1,0,0,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,0,0,0,0,1,0,0,0,1,0,a,2,Portugal,50,0
35JDMRECDNPAD0ZKKPITJDRISZKEGL,3I2PTA7R3DA7Y9J2993A063GM9SQKN,A1OZPLHNIU1519,0/52390.jpg,True,"""Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups"" ",i should want to get a squirrel,I should get a 1932 Oldsmobile.,I should use those realtors,i should buy the hair dye,I should use Oracle,a,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,,USA,,,,,,,,,,,,,,,,,,110,True,1,1,1,3,1,1,1,1,1,0,0,-1,-1,-2,1,1,0,0,1,0,0,-1,0,-1,1,0,0,0,1,0,a,3,USA,60,0
35JDMRECDNPAD0ZKKPITJDRISZKEGL,3IHR8NYAMRH1KVTKO415TKOAGC34P9,AAGBW25TZVAX7,0/52390.jpg,True,"""Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups"" ",i should want to get a squirrel,I should get a 1932 Oldsmobile.,I should use those realtors,i should buy the hair dye,I should use Oracle,a,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,,United States,,,,,,,,,,,,,,,,,,111,False,1,1,1,3,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,0,1,-1,0,0,1,1,1,0,1,0,d,3,United States,40,0
35JDMRECDNPAD0ZKKPITJDRISZKEGL,3JC6VJ2SAVZCTARIDQ2I8H5TL1I5AH,A3PUUVUDORJS8W,0/52390.jpg,True,"""Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups"" ",i should want to get a squirrel,I should get a 1932 Oldsmobile.,I should use those realtors,i should buy the hair dye,I should use Oracle,a,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,I really don't understand the purpose of this advertisement!,England,,,,,,,,,,,,,,,,,,112,True,1,0,1,2,1,0,1,1,1,0,1,1,0,2,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,a,4,England,30,0
35JDMRECDNPAD0ZKKPITJDRISZKEGL,3KXIR214IOW5SOSEM6QTX7GH47J241,AZLZA0Q87TJZO,0/52390.jpg,True,"""Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups"" ",i should want to get a squirrel,I should get a 1932 Oldsmobile.,I should use those realtors,i should buy the hair dye,I should use Oracle,a,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,,United States,,,,,,,,,,,,,,,,,,113,True,1,0,1,2,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,0,1,1,0,2,1,1,1,0,1,0,a,3,United States,50,0
35JDMRECDNPAD0ZKKPITJDRISZKEGL,3LEP4MGT30GCGXB3YAKX14DRC5UBDP,A3RVHUY67SVXQV,0/52390.jpg,True,"""Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups"" ",i should want to get a squirrel,I should get a 1932 Oldsmobile.,I should use those realtors,i should buy the hair dye,I should use Oracle,a,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,,USA,,,,,,,,,,,,,,,,,,114,True,1,1,1,3,1,1,1,1,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,1,0,0,1,1,1,1,0,1,0,a,4,USA,40,0
35JDMRECDNPAD0ZKKPITJDRISZKEGL,3LQ8PUHQF583FLUBQGV4ECW23EXHIP,A3B7TNVOISSZ2O,0/52390.jpg,True,"""Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups"" ",i should want to get a squirrel,I should get a 1932 Oldsmobile.,I should use those realtors,i should buy the hair dye,I should use Oracle,a,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,This is a nut advertisement.,United States of America,,,,,,,,,,,,,,,,,,115,True,1,0,1,2,1,1,1,1,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,1,1,1,3,1,1,1,1,1,0,a,4,United States of America,50,0
35JDMRECDNPAD0ZKKPITJDRISZKEGL,3NAPMVF0ZGV2BBAXO4O00J0RZ5H72U,A9HQ3E0F2AGVO,0/52390.jpg,True,"""Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups"" ",i should want to get a squirrel,I should get a 1932 Oldsmobile.,I should use those realtors,i should buy the hair dye,I should use Oracle,a,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,"The ""effectiveness"" question suggests getting a squirrel, but its actually a nut advertisement. The correct answer would be ""as a human, I should buy nuts""",USA,,,,,,,,,,,,,,,,,,116,True,1,1,1,3,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,2,1,1,1,0,1,0,a,4,USA,40,0
35JDMRECDNPAD0ZKKPITJDRISZKEGL,3QECW5O0K1HH86QRJQTZ3MVL5XPT5M,A2R1GDWV4RLIUY,0/52390.jpg,True,"""Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups"" ",i should want to get a squirrel,I should get a 1932 Oldsmobile.,I should use those realtors,i should buy the hair dye,I should use Oracle,a,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,,USA,,,,,,,,,,,,,,,,,,117,False,-1,0,0,-1,1,1,0,0,1,0,-1,-1,-1,-3,1,0,0,-1,1,0,0,-1,-1,-2,1,0,0,-1,0,0,c,2,USA,40,0
35JDMRECDNPAD0ZKKPITJDRISZKEGL,3TPZPLC3MKSG2ZAGOQWMJFW44PZ3P7,A31PW970Z2PC5P,0/52390.jpg,True,"""Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups"" ",i should want to get a squirrel,I should get a 1932 Oldsmobile.,I should use those realtors,i should buy the hair dye,I should use Oracle,a,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,,united states,,,,,,,,,,,,,,,,,,118,True,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,1,1,1,1,1,0,a,4,united states,40,0
35JDMRECDNPAD0ZKKPITJDRISZKEGL,3X31TUMD7H2U1BH39UPWE58NYJWL1K,A2XZLEY2RCF5VM,0/52390.jpg,True,"""Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups"" ",i should want to get a squirrel,I should get a 1932 Oldsmobile.,I should use those realtors,i should buy the hair dye,I should use Oracle,a,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,,Canada,,,,,,,,,,,,,,,,,,119,True,1,0,1,2,1,0,1,1,1,0,1,1,1,3,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,a,3,Canada,40,0
34KYK9TV3AOFW2WR5YAK7J40DD1BS2,33PPO7FECFVM35P94KCENRH4BREID1,A15X8ATAWSRXIF,0/159310.jpg,True,"""Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)"" ",I should never drive impaired.,I should see what other products evian has.,I should buy Trident,I should get a Magnavox.,I should buy a Magnavox television.,a,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,,USA,,,,,,,,,,,,,,,,,,120,True,1,1,1,3,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,0,a,5,USA,50,1
34KYK9TV3AOFW2WR5YAK7J40DD1BS2,34PGFRQON8RH7M963X24RGLPRS3JWP,A2R1GDWV4RLIUY,0/159310.jpg,True,"""Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)"" ",I should never drive impaired.,I should see what other products evian has.,I should buy Trident,I should get a Magnavox.,I should buy a Magnavox television.,a,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,,USA,,,,,,,,,,,,,,,,,,121,True,1,1,1,3,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,3,1,1,1,1,1,0,a,5,USA,40,1
34KYK9TV3AOFW2WR5YAK7J40DD1BS2,354GIDR5ZVMHXQ7ZOIZD2GXPS85009,AZLZA0Q87TJZO,0/159310.jpg,True,"""Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)"" ",I should never drive impaired.,I should see what other products evian has.,I should buy Trident,I should get a Magnavox.,I should buy a Magnavox television.,a,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,,United States,,,,,,,,,,,,,,,,,,122,True,1,1,1,3,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,0,a,5,United States,50,1
34KYK9TV3AOFW2WR5YAK7J40DD1BS2,369J354OFXQ9M54Z494XW9UWCQ4G6D,A1DMXEJGJY02E1,0/159310.jpg,True,"""Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)"" ",I should never drive impaired.,I should see what other products evian has.,I should buy Trident,I should get a Magnavox.,I should buy a Magnavox television.,a,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,,USA,,,,,,,,,,,,,,,,,,123,True,1,-1,1,1,1,0,1,0,1,0,1,1,1,3,1,1,1,1,1,0,1,0,1,2,1,1,1,1,1,0,a,5,USA,40,1
34KYK9TV3AOFW2WR5YAK7J40DD1BS2,382M9COHE1VW42Y9UWCCCCN0207UEK,A2XZLEY2RCF5VM,0/159310.jpg,True,"""Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)"" ",I should never drive impaired.,I should see what other products evian has.,I should buy Trident,I should get a Magnavox.,I should buy a Magnavox television.,a,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,,Canada,,,,,,,,,,,,,,,,,,124,True,1,1,1,3,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,0,a,5,Canada,40,1
34KYK9TV3AOFW2WR5YAK7J40DD1BS2,39ZSFO5CASC4FIK18XN39S0S5TVUJ1,A34YDGVZKRJ0LZ,0/159310.jpg,True,"""Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)"" ",I should never drive impaired.,I should see what other products evian has.,I should buy Trident,I should get a Magnavox.,I should buy a Magnavox television.,a,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,,USA,,,,,,,,,,,,,,,,,,125,True,1,1,1,3,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,0,1,1,0,2,1,1,1,1,1,0,a,5,USA,50,1
34KYK9TV3AOFW2WR5YAK7J40DD1BS2,3A4NIXBJ7QFRX03S2G8UYXWQ14OMLF,A3B7TNVOISSZ2O,0/159310.jpg,True,"""Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)"" ",I should never drive impaired.,I should see what other products evian has.,I should buy Trident,I should get a Magnavox.,I should buy a Magnavox television.,a,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,,United States of America,,,,,,,,,,,,,,,,,,126,True,1,1,1,3,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,0,a,3,United States of America,50,0
