HITId,AssignmentId,WorkerId,Input.ads_id,Input.atypical,Input.topic,Input.action_a,Input.action_b,Input.action_c,Input.action_d,Input.action_e,Input.action_correct,Answer.age.age_18,Answer.age.age_18_24,Answer.age.age_25_34,Answer.age.age_35_44,Answer.age.age_45_54,Answer.age.age_55_64,Answer.age.age_65,Answer.age.unknown,Answer.artistic_1.agree,Answer.artistic_1.disagree,Answer.artistic_1.neutral,Answer.artistic_2.agree,Answer.artistic_2.disagree,Answer.artistic_2.neutral,Answer.artistic_3.agree,Answer.artistic_3.disagree,Answer.artistic_3.neutral,Answer.atypicality_1.agree,Answer.atypicality_1.disagree,Answer.atypicality_1.neutral,Answer.atypicality_2.agree,Answer.atypicality_2.disagree,Answer.atypicality_2.neutral,Answer.atypicality_3.agree,Answer.atypicality_3.disagree,Answer.atypicality_3.neutral,Answer.effectiveness.a,Answer.effectiveness.b,Answer.effectiveness.c,Answer.effectiveness.d,Answer.effectiveness.e,Answer.overall.1,Answer.overall.2,Answer.overall.3,Answer.overall.4,Answer.overall.5,Answer.pc_1.agree,Answer.pc_1.disagree,Answer.pc_1.neutral,Answer.pc_2.agree,Answer.pc_2.disagree,Answer.pc_2.neutral,Answer.pc_3.agree,Answer.pc_3.disagree,Answer.pc_3.neutral,Answer.worker_feedbacks,Answer.worker_location_live,unique_id,value_pc_1,value_pc_2,value_pc_3,acc_raw_pc,acc_th0_pc,acc_th3_pc,acc_single_pc,acc_norm_raw_pc,acc_norm_th0_pc,acc_norm_th3_pc,value_atypicality_1,value_atypicality_2,value_atypicality_3,acc_raw_atypicality,acc_th0_atypicality,acc_th3_atypicality,acc_single_atypicality,acc_norm_raw_atypicality,acc_norm_th0_atypicality,acc_norm_th3_atypicality,value_artistic_1,value_artistic_2,value_artistic_3,acc_raw_artistic,acc_th0_artistic,acc_th3_artistic,acc_single_artistic,acc_norm_raw_artistic,acc_norm_th0_artistic,acc_norm_th3_artistic,value_effectiveness,value_overall,demo_location,demo_age,value_overall_norm
304QEQWK080ZEN1O01WM3XYGPK1O0W,3VELCLL3G4Z81J77NJMYJS331PG1F5,A34YDGVZKRJ0LZ,0/25580.jpg,True,"""Restaurants, cafe, fast food"" ",I should buy a Volks Wagon because it will make me a good parent.,I should buy Adidas,"The reason you are to buy this product is that this organization is trying to show poor, abused animals in order to get donations to help save their lives.",I should go to Chick-fil-A and eat chicken.,I should buy this lipstick.,d,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,,USA,112,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,2,1,0,1,1,0,2,1,1,1,1,1,0,d,5,USA,50,2
304QEQWK080ZEN1O01WM3XYGPK1O0W,3WQQ9FUS6UA0Z2FCH29HFCZQ1018BS,A3W0SCW5UYEB0F,0/25580.jpg,True,"""Restaurants, cafe, fast food"" ",I should buy a Volks Wagon because it will make me a good parent.,I should buy Adidas,"The reason you are to buy this product is that this organization is trying to show poor, abused animals in order to get donations to help save their lives.",I should go to Chick-fil-A and eat chicken.,I should buy this lipstick.,d,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,,United States,113,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,2,1,0,d,4,United States,60,1
304QEQWK080ZEN1O01WM3XYGPK1O0W,3X1FV8S5JH7U1VJ05HC581AVSVMGVI,A2FP41BSPG0Y4A,0/25580.jpg,True,"""Restaurants, cafe, fast food"" ",I should buy a Volks Wagon because it will make me a good parent.,I should buy Adidas,"The reason you are to buy this product is that this organization is trying to show poor, abused animals in order to get donations to help save their lives.",I should go to Chick-fil-A and eat chicken.,I should buy this lipstick.,d,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,,USA,114,1,1,1,3,1,1,1,2,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,3,1,1,1,2,1,0,d,5,USA,40,2
304QEQWK080ZEN1O01WM3XYGPK1O0W,3YWRV122CCFFV1OIHTQCK2RERX7U8J,A2XZLEY2RCF5VM,0/25580.jpg,True,"""Restaurants, cafe, fast food"" ",I should buy a Volks Wagon because it will make me a good parent.,I should buy Adidas,"The reason you are to buy this product is that this organization is trying to show poor, abused animals in order to get donations to help save their lives.",I should go to Chick-fil-A and eat chicken.,I should buy this lipstick.,d,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,,Canada,115,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,2,1,0,d,5,Canada,40,2
304QEQWK080ZEN1O01WM3XYGPK1O0W,3ZY8KE4IS3JLEKDE8DHH2FEX0MOVQV,AAGBW25TZVAX7,0/25580.jpg,True,"""Restaurants, cafe, fast food"" ",I should buy a Volks Wagon because it will make me a good parent.,I should buy Adidas,"The reason you are to buy this product is that this organization is trying to show poor, abused animals in order to get donations to help save their lives.",I should go to Chick-fil-A and eat chicken.,I should buy this lipstick.,d,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,,United States,116,1,0,0,1,1,1,1,0,1,0,1,1,1,3,1,1,1,2,1,0,1,1,0,2,1,1,1,1,1,0,d,3,United States,40,0
36U4VBVNR7TIRM5KQ0RAMZRSGTQUR9,3PMBY0YE2RJJNCQS0UBQQS0J1499C3,A1TTSDPGBHOO9P,0/25580.jpg,True,"""Restaurants, cafe, fast food"" ",I should buy a Volks Wagon because it will make me a good parent.,I should buy Adidas,"The reason you are to buy this product is that this organization is trying to show poor, abused animals in order to get donations to help save their lives.",I should go to Chick-fil-A and eat chicken.,I should buy this lipstick.,d,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,,USA,117,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,2,1,0,1,0,0,1,1,1,1,-2,1,0,d,4,USA,40,0
36U4VBVNR7TIRM5KQ0RAMZRSGTQUR9,33C7UALJV5EZM4XKF5GS90MHD1D18T,A3NGN0SM7SBYB9,0/25580.jpg,True,"""Restaurants, cafe, fast food"" ",I should buy a Volks Wagon because it will make me a good parent.,I should buy Adidas,"The reason you are to buy this product is that this organization is trying to show poor, abused animals in order to get donations to help save their lives.",I should go to Chick-fil-A and eat chicken.,I should buy this lipstick.,d,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,,USA,118,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,2,1,0,d,4,USA,40,-2
36U4VBVNR7TIRM5KQ0RAMZRSGTQUR9,3XUHV3NRV4ER3XZWJWCAP3SXS0H5H3,A2Y7FD1D7PUGBL,0/25580.jpg,True,"""Restaurants, cafe, fast food"" ",I should buy a Volks Wagon because it will make me a good parent.,I should buy Adidas,"The reason you are to buy this product is that this organization is trying to show poor, abused animals in order to get donations to help save their lives.",I should go to Chick-fil-A and eat chicken.,I should buy this lipstick.,d,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,,Venezuela,119,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,2,1,0,1,1,0,2,1,0,1,1,1,0,d,3,Venezuela,40,0
3OND0WXMIFVODWUV4V0B4D3J7ZXEHK,31QNSG6A5B9DXQCM4LX1AADUH4487N,A2R1GDWV4RLIUY,0/95250.jpg,True,"""Other services (dating, tax, legal, loan, religious, printing, catering, etc.)"" ",I should read clipper magazine,I should buy a Jeep.,I should have Lopez Negrete handle my marketing.,I should buy this product,I should buy these toys,c,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,,USA,120,1,1,1,3,1,1,1,2,1,0,-1,-1,-1,-3,1,0,0,-2,1,0,1,1,0,2,1,1,1,1,1,0,c,4,USA,40,0
3OND0WXMIFVODWUV4V0B4D3J7ZXEHK,32Q90QCQ1C1I16TX0I8A6PE2ZB9EKA,A2VO8C41JJIQY9,0/95250.jpg,True,"""Other services (dating, tax, legal, loan, religious, printing, catering, etc.)"" ",I should read clipper magazine,I should buy a Jeep.,I should have Lopez Negrete handle my marketing.,I should buy this product,I should buy these toys,c,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,,India,121,-1,-1,-1,-3,1,1,0,-2,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,-1,1,0,0,1,1,1,0,1,0,e,2,India,40,0
3OND0WXMIFVODWUV4V0B4D3J7ZXEHK,337RC3OW0PIANNX1G89LLTF3OC2VLX,A3I9XLIHPPWPN1,0/95250.jpg,True,"""Other services (dating, tax, legal, loan, religious, printing, catering, etc.)"" ",I should read clipper magazine,I should buy a Jeep.,I should have Lopez Negrete handle my marketing.,I should buy this product,I should buy these toys,c,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,,United States,122,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,2,1,0,0,0,1,1,1,1,1,0,1,0,c,4,United States,60,2
3OND0WXMIFVODWUV4V0B4D3J7ZXEHK,3483FV8BEYZJ7BWS5UJ8U50V1KF26L,A2FP41BSPG0Y4A,0/95250.jpg,True,"""Other services (dating, tax, legal, loan, religious, printing, catering, etc.)"" ",I should read clipper magazine,I should buy a Jeep.,I should have Lopez Negrete handle my marketing.,I should buy this product,I should buy these toys,c,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,,USA,123,0,0,1,1,1,1,1,0,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,0,0,1,1,1,1,1,0,1,0,d,3,USA,40,0
3OND0WXMIFVODWUV4V0B4D3J7ZXEHK,3483FV8BEYZJ7BWS5UJ8U50V2AC26Z,AZLZA0Q87TJZO,0/95250.jpg,True,"""Other services (dating, tax, legal, loan, religious, printing, catering, etc.)"" ",I should read clipper magazine,I should buy a Jeep.,I should have Lopez Negrete handle my marketing.,I should buy this product,I should buy these toys,c,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,,United States,124,1,0,1,2,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,3,1,1,1,2,1,0,c,4,United States,50,0
3OND0WXMIFVODWUV4V0B4D3J7ZXEHK,39ZSFO5CASC4FIK18XN39S0S70XJU8,A41APS6V2Z1FJ,0/95250.jpg,True,"""Other services (dating, tax, legal, loan, religious, printing, catering, etc.)"" ",I should read clipper magazine,I should buy a Jeep.,I should have Lopez Negrete handle my marketing.,I should buy this product,I should buy these toys,c,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,,US,125,0,1,0,1,1,1,1,0,1,0,-1,0,1,0,1,1,1,0,1,0,1,1,1,3,1,1,1,2,1,0,c,3,US,50,0
3OND0WXMIFVODWUV4V0B4D3J7ZXEHK,3D4CH1LGEU9W4O6X2G79GJLY37X9GZ,AAGBW25TZVAX7,0/95250.jpg,True,"""Other services (dating, tax, legal, loan, religious, printing, catering, etc.)"" ",I should read clipper magazine,I should buy a Jeep.,I should have Lopez Negrete handle my marketing.,I should buy this product,I should buy these toys,c,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,,United States,126,-1,-1,-1,-3,1,1,0,-2,1,0,0,-1,-1,-2,1,1,0,-1,1,0,0,0,1,1,1,1,1,0,1,0,c,2,United States,40,0
3OND0WXMIFVODWUV4V0B4D3J7ZXEHK,3F6KKYWMNVHEH60010P6SZDLUTTNDA,A2XZLEY2RCF5VM,0/95250.jpg,True,"""Other services (dating, tax, legal, loan, religious, printing, catering, etc.)"" ",I should read clipper magazine,I should buy a Jeep.,I should have Lopez Negrete handle my marketing.,I should buy this product,I should buy these toys,c,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,,Canada,127,-1,-1,-1,-3,1,1,0,-2,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,1,1,1,3,1,1,1,2,1,0,c,3,Canada,40,0
3OND0WXMIFVODWUV4V0B4D3J7ZXEHK,3H7XDTSHKW77GKJ5VRH1U3T9YH5WGE,A34YDGVZKRJ0LZ,0/95250.jpg,True,"""Other services (dating, tax, legal, loan, religious, printing, catering, etc.)"" ",I should read clipper magazine,I should buy a Jeep.,I should have Lopez Negrete handle my marketing.,I should buy this product,I should buy these toys,c,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,,usa,128,1,1,1,3,1,1,1,2,1,0,-1,1,0,0,1,1,1,0,1,0,1,-1,1,1,1,1,1,0,1,0,c,4,usa,60,1
3OND0WXMIFVODWUV4V0B4D3J7ZXEHK,3OB0CAO7415P5L9GUYH700QQP68HYM,A3RVHUY67SVXQV,0/95250.jpg,True,"""Other services (dating, tax, legal, loan, religious, printing, catering, etc.)"" ",I should read clipper magazine,I should buy a Jeep.,I should have Lopez Negrete handle my marketing.,I should buy this product,I should buy these toys,c,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,,USA,129,1,1,1,3,1,1,1,2,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,1,1,1,3,1,1,1,2,1,0,c,5,USA,40,2
3OND0WXMIFVODWUV4V0B4D3J7ZXEHK,3X1FV8S5JH7U1VJ05HC581AVTJUVGI,A1DMXEJGJY02E1,0/95250.jpg,True,"""Other services (dating, tax, legal, loan, religious, printing, catering, etc.)"" ",I should read clipper magazine,I should buy a Jeep.,I should have Lopez Negrete handle my marketing.,I should buy this product,I should buy these toys,c,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,,USA,130,1,0,0,1,1,0,1,0,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,1,1,1,3,1,1,1,2,1,0,c,3,USA,40,0
3OND0WXMIFVODWUV4V0B4D3J7ZXEHK,3XCC1ODXD5RTLDWXZTC71IPUDSPRQY,A3W0SCW5UYEB0F,0/95250.jpg,True,"""Other services (dating, tax, legal, loan, religious, printing, catering, etc.)"" ",I should read clipper magazine,I should buy a Jeep.,I should have Lopez Negrete handle my marketing.,I should buy this product,I should buy these toys,c,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,,United States,131,1,1,1,3,1,1,1,2,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,3,1,1,1,2,1,0,c,4,United States,60,1
382GHPVPIB7RRMQ304ZWRXQIB2N43T,31UV0MXWNASRZSAGPEUVPFTCSDEI5R,A1TTSDPGBHOO9P,0/95250.jpg,True,"""Other services (dating, tax, legal, loan, religious, printing, catering, etc.)"" ",I should read clipper magazine,I should buy a Jeep.,I should have Lopez Negrete handle my marketing.,I should buy this product,I should buy these toys,c,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,,USA,132,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,2,1,0,c,5,USA,40,2
382GHPVPIB7RRMQ304ZWRXQIB2N43T,3QY5DC2MXB0OAGY5P7WIUU80B2NFUN,A3NGN0SM7SBYB9,0/95250.jpg,True,"""Other services (dating, tax, legal, loan, religious, printing, catering, etc.)"" ",I should read clipper magazine,I should buy a Jeep.,I should have Lopez Negrete handle my marketing.,I should buy this product,I should buy these toys,c,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,,USA,133,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,2,1,0,c,4,USA,40,-2
382GHPVPIB7RRMQ304ZWRXQIB2N43T,3GNCZX45023GMK91X5BW6NAA66VPA3,A2Y7FD1D7PUGBL,0/95250.jpg,True,"""Other services (dating, tax, legal, loan, religious, printing, catering, etc.)"" ",I should read clipper magazine,I should buy a Jeep.,I should have Lopez Negrete handle my marketing.,I should buy this product,I should buy these toys,c,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,,Venezuela,134,1,1,1,3,1,1,1,2,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,3,1,1,1,2,1,0,c,5,Venezuela,40,2
3GV1I4SEPS5MMDK6PYWBKH4D7IIL6D,3DEL4X4ELQ1MRB9VZ2ZT3MEKF6DXY3,AAGBW25TZVAX7,1/116521.jpg,False,"""Animal rights, animal abuse"" ",I should be using Eshine.,I should buy Seagrams Crown Royal Whisky.,I should go to North Delta Animal Hospital,I should buy Krispy Creme doughnuts because the are delicious!,I should protest seal clubbing in Canada.,e,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,,United States,135,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,2,1,0,0,0,0,0,1,1,0,0,1,0,e,4,United States,40,2
3GV1I4SEPS5MMDK6PYWBKH4D7IIL6D,3DHE4R9OCGRL44LYH7SU6WDKVYKG23,A2FP41BSPG0Y4A,1/116521.jpg,False,"""Animal rights, animal abuse"" ",I should be using Eshine.,I should buy Seagrams Crown Royal Whisky.,I should go to North Delta Animal Hospital,I should buy Krispy Creme doughnuts because the are delicious!,I should protest seal clubbing in Canada.,e,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,,USA,136,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,-1,0,0,-1,1,1,0,0,1,0,a,3,USA,40,0
3GV1I4SEPS5MMDK6PYWBKH4D7IIL6D,3DZQRBDBS5VDFRQ8G70GEK1FQEUS39,A2XZLEY2RCF5VM,1/116521.jpg,False,"""Animal rights, animal abuse"" ",I should be using Eshine.,I should buy Seagrams Crown Royal Whisky.,I should go to North Delta Animal Hospital,I should buy Krispy Creme doughnuts because the are delicious!,I should protest seal clubbing in Canada.,e,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,,Canada,137,-1,-1,-1,-3,1,1,0,-2,1,0,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,2,1,0,e,4,Canada,40,0
3GV1I4SEPS5MMDK6PYWBKH4D7IIL6D,3IAEQB9FMY04409ET1GTOIQCOZPDW8,A31PW970Z2PC5P,1/116521.jpg,False,"""Animal rights, animal abuse"" ",I should be using Eshine.,I should buy Seagrams Crown Royal Whisky.,I should go to North Delta Animal Hospital,I should buy Krispy Creme doughnuts because the are delicious!,I should protest seal clubbing in Canada.,e,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,,united states,138,-1,0,-1,-2,1,0,0,-1,1,0,1,1,1,3,1,1,1,2,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,e,3,united states,40,0
